loan_id,product,origination_month,loan_amount,annual_rate_pct,status,default_month_on_book,months_observed
17406,Short-Term,18,1763.04,36.0,current,,6
17407,Short-Term,18,1178.99,36.0,current,,6
17408,Short-Term,18,1190.17,36.0,current,,6
17409,Short-Term,18,918.64,36.0,current,,6
17410,Short-Term,18,2097.0,36.0,defaulted,4.0,6
17411,Short-Term,18,2022.73,36.0,current,,6
17412,Short-Term,18,480.36,36.0,current,,6
17413,Short-Term,18,1246.59,36.0,current,,6
17414,Short-Term,18,1272.33,36.0,current,,6
17415,Short-Term,18,1575.32,36.0,current,,6
17416,Short-Term,18,1490.15,36.0,current,,6
17417,Short-Term,18,2575.1,36.0,current,,6
17418,Short-Term,18,828.45,36.0,current,,6
17419,Short-Term,18,2271.97,36.0,current,,6
17420,Short-Term,18,1605.11,36.0,current,,6
17421,Short-Term,18,1556.71,36.0,current,,6
17422,Short-Term,18,1844.58,36.0,current,,6
17423,Short-Term,18,1430.84,36.0,current,,6
17424,Short-Term,18,1433.7,36.0,current,,6
17425,Short-Term,18,1420.89,36.0,current,,6
17426,Short-Term,18,936.27,36.0,current,,6
17427,Short-Term,18,1832.71,36.0,current,,6
17428,Short-Term,18,1978.81,36.0,current,,6
17429,Short-Term,18,2167.79,36.0,defaulted,0.5,6
17430,Short-Term,18,1410.51,36.0,current,,6
17431,Short-Term,18,2009.29,36.0,current,,6
17432,Short-Term,18,1957.68,36.0,current,,6
17433,Short-Term,18,1582.12,36.0,current,,6
17434,Short-Term,18,1054.71,36.0,current,,6
17435,Short-Term,18,1334.46,36.0,current,,6
17436,Short-Term,18,1299.99,36.0,current,,6
17437,Short-Term,18,2178.72,36.0,current,,6
17438,Short-Term,18,923.12,36.0,current,,6
17439,Short-Term,18,2108.56,36.0,current,,6
17440,Short-Term,18,1292.51,36.0,current,,6
17441,Short-Term,18,1117.17,36.0,current,,6
17442,Short-Term,18,1235.65,36.0,current,,6
17443,Short-Term,18,1322.41,36.0,current,,6
17444,Short-Term,18,1334.4,36.0,current,,6
17445,Short-Term,18,2148.77,36.0,current,,6
17446,Short-Term,18,1472.83,36.0,current,,6
17447,Short-Term,18,1433.34,36.0,current,,6
17448,Short-Term,18,1053.27,36.0,current,,6
17449,Short-Term,18,1933.75,36.0,current,,6
17450,Short-Term,18,1385.16,36.0,current,,6
17451,Short-Term,18,1598.75,36.0,current,,6
17452,Short-Term,18,1714.89,36.0,current,,6
17453,Short-Term,18,1151.8,36.0,current,,6
17454,Short-Term,18,1598.95,36.0,current,,6
17455,Short-Term,18,915.05,36.0,current,,6
17456,Short-Term,18,1419.46,36.0,current,,6
17457,Short-Term,18,1751.28,36.0,current,,6
17458,Short-Term,18,1695.01,36.0,current,,6
17459,Short-Term,18,1820.09,36.0,current,,6
17460,Short-Term,18,1540.06,36.0,current,,6
17461,Short-Term,18,1441.94,36.0,current,,6
17462,Short-Term,18,1483.25,36.0,current,,6
17463,Short-Term,18,1880.84,36.0,defaulted,2.0,6
17464,Short-Term,18,753.46,36.0,current,,6
17465,Short-Term,18,1472.68,36.0,current,,6
17466,Short-Term,18,1633.13,36.0,current,,6
17467,Short-Term,18,1533.9,36.0,current,,6
17468,Short-Term,18,907.78,36.0,current,,6
17469,Short-Term,18,1113.72,36.0,current,,6
17470,Short-Term,18,1834.33,36.0,current,,6
17471,Short-Term,18,1295.25,36.0,current,,6
17472,Short-Term,18,1553.95,36.0,current,,6
17473,Short-Term,18,1266.97,36.0,current,,6
17474,Short-Term,18,1781.44,36.0,current,,6
17475,Short-Term,18,1271.12,36.0,current,,6
17476,Short-Term,18,1673.05,36.0,current,,6
17477,Short-Term,18,1326.5,36.0,current,,6
17478,Short-Term,18,1598.65,36.0,current,,6
17479,Short-Term,18,1155.81,36.0,current,,6
17480,Short-Term,18,956.39,36.0,current,,6
17481,Short-Term,18,1709.41,36.0,current,,6
17482,Short-Term,18,907.13,36.0,current,,6
17483,Short-Term,18,1140.27,36.0,current,,6
17484,Short-Term,18,937.28,36.0,defaulted,5.5,6
17485,Short-Term,18,1215.57,36.0,current,,6
17486,Short-Term,18,1368.9,36.0,current,,6
17487,Short-Term,18,1185.41,36.0,current,,6
17488,Short-Term,18,1548.05,36.0,defaulted,5.0,6
17489,Short-Term,18,1602.4,36.0,current,,6
17490,Short-Term,18,1289.9,36.0,defaulted,4.0,6
17491,Short-Term,18,1292.57,36.0,defaulted,2.0,6
17492,Short-Term,18,1596.33,36.0,current,,6
17493,Short-Term,18,2004.58,36.0,current,,6
17494,Short-Term,18,1008.86,36.0,current,,6
17495,Short-Term,18,1733.75,36.0,current,,6
17496,Short-Term,18,1438.32,36.0,current,,6
17497,Short-Term,18,1931.56,36.0,current,,6
17498,Short-Term,18,860.64,36.0,current,,6
17499,Short-Term,18,2236.31,36.0,current,,6
17500,Short-Term,18,1433.12,36.0,current,,6
17501,Short-Term,18,794.16,36.0,current,,6
17502,Short-Term,18,1001.3,36.0,current,,6
17503,Short-Term,18,2307.26,36.0,current,,6
17504,Short-Term,18,1731.8,36.0,current,,6
17505,Short-Term,18,1387.68,36.0,defaulted,1.0,6
17506,Short-Term,18,773.59,36.0,current,,6
17507,Short-Term,18,1240.96,36.0,current,,6
17508,Short-Term,18,1838.38,36.0,current,,6
17509,Short-Term,18,1183.95,36.0,current,,6
17510,Short-Term,18,1577.92,36.0,current,,6
17511,Short-Term,18,1323.33,36.0,current,,6
17512,Short-Term,18,2263.14,36.0,current,,6
17513,Short-Term,18,2039.11,36.0,current,,6
17514,Short-Term,18,1718.88,36.0,defaulted,1.0,6
17515,Short-Term,18,1082.44,36.0,current,,6
17516,Short-Term,18,963.2,36.0,current,,6
17517,Short-Term,18,1315.36,36.0,current,,6
17518,Short-Term,18,1217.28,36.0,current,,6
17519,Short-Term,18,1909.73,36.0,current,,6
17520,Short-Term,18,1590.91,36.0,current,,6
17521,Short-Term,18,1666.73,36.0,current,,6
17522,Short-Term,18,2107.81,36.0,current,,6
17523,Short-Term,18,1053.19,36.0,current,,6
17524,Short-Term,18,1204.35,36.0,current,,6
17525,Short-Term,18,1393.93,36.0,defaulted,4.0,6
17526,Short-Term,18,1344.72,36.0,current,,6
17527,Short-Term,18,1239.67,36.0,current,,6
17528,Short-Term,18,1711.66,36.0,defaulted,1.0,6
17529,Short-Term,18,885.46,36.0,current,,6
17530,Short-Term,18,1209.15,36.0,current,,6
17531,Short-Term,18,1331.61,36.0,current,,6
17532,Short-Term,18,1392.74,36.0,current,,6
17533,Short-Term,18,1778.0,36.0,current,,6
17534,Short-Term,18,2337.77,36.0,current,,6
17535,Short-Term,18,1230.83,36.0,current,,6
17536,Short-Term,18,1727.33,36.0,current,,6
17537,Short-Term,18,2036.59,36.0,current,,6
17538,Short-Term,18,1481.59,36.0,current,,6
17539,Short-Term,18,1418.49,36.0,current,,6
17540,Short-Term,18,1682.91,36.0,current,,6
17541,Short-Term,18,1018.18,36.0,current,,6
17542,Short-Term,18,1207.38,36.0,current,,6
17543,Short-Term,18,1049.53,36.0,current,,6
17544,Short-Term,18,2060.81,36.0,current,,6
17545,Short-Term,18,2120.19,36.0,current,,6
17546,Short-Term,18,2169.49,36.0,current,,6
17547,Short-Term,18,1531.19,36.0,current,,6
17548,Short-Term,18,1781.38,36.0,current,,6
17549,Short-Term,18,1255.01,36.0,defaulted,2.5,6
17550,Short-Term,18,1898.86,36.0,defaulted,5.0,6
17551,Short-Term,18,1619.44,36.0,defaulted,4.0,6
17552,Short-Term,18,1947.07,36.0,current,,6
17553,Short-Term,18,1694.44,36.0,defaulted,1.0,6
17554,Short-Term,18,1298.66,36.0,current,,6
17555,Short-Term,18,969.0,36.0,defaulted,3.5,6
17556,Short-Term,18,991.95,36.0,current,,6
17557,Short-Term,18,1516.92,36.0,current,,6
17558,Short-Term,18,1467.88,36.0,current,,6
17559,Short-Term,18,1678.96,36.0,defaulted,1.5,6
17560,Short-Term,18,1869.48,36.0,current,,6
17561,Short-Term,18,1913.25,36.0,current,,6
17562,Short-Term,18,1830.08,36.0,current,,6
17563,Short-Term,18,2241.63,36.0,current,,6
17564,Short-Term,18,1338.67,36.0,defaulted,4.5,6
17565,Short-Term,18,1823.24,36.0,current,,6
17566,Short-Term,18,1819.73,36.0,current,,6
17567,Short-Term,18,794.71,36.0,current,,6
17568,Short-Term,18,200.0,36.0,defaulted,5.0,6
17569,Short-Term,19,577.58,36.0,current,,5
17570,Short-Term,19,1232.08,36.0,current,,5
17571,Short-Term,19,2037.2,36.0,current,,5
17572,Short-Term,19,1359.77,36.0,current,,5
17573,Short-Term,19,2210.44,36.0,current,,5
17574,Short-Term,19,1146.49,36.0,defaulted,3.5,5
17575,Short-Term,19,1319.32,36.0,defaulted,2.0,5
17576,Short-Term,19,965.19,36.0,current,,5
17577,Short-Term,19,1342.97,36.0,defaulted,5.0,5
17578,Short-Term,19,2078.11,36.0,current,,5
17579,Short-Term,19,1033.94,36.0,current,,5
17580,Short-Term,19,698.58,36.0,current,,5
17581,Short-Term,19,1820.25,36.0,current,,5
17582,Short-Term,19,1525.86,36.0,current,,5
17583,Short-Term,19,762.06,36.0,current,,5
17584,Short-Term,19,1426.64,36.0,current,,5
17585,Short-Term,19,1942.83,36.0,current,,5
17586,Short-Term,19,1304.42,36.0,current,,5
17587,Short-Term,19,1589.64,36.0,current,,5
17588,Short-Term,19,1218.83,36.0,current,,5
17589,Short-Term,19,1075.71,36.0,current,,5
17590,Short-Term,19,1870.8,36.0,current,,5
17591,Short-Term,19,1260.38,36.0,current,,5
17592,Short-Term,19,1384.28,36.0,current,,5
17593,Short-Term,19,1516.61,36.0,current,,5
17594,Short-Term,19,1211.94,36.0,current,,5
17595,Short-Term,19,2542.13,36.0,current,,5
17596,Short-Term,19,1811.41,36.0,current,,5
17597,Short-Term,19,954.98,36.0,defaulted,1.0,5
17598,Short-Term,19,1393.18,36.0,current,,5
17599,Short-Term,19,1679.39,36.0,current,,5
17600,Short-Term,19,2197.5,36.0,defaulted,5.0,5
17601,Short-Term,19,1440.37,36.0,current,,5
17602,Short-Term,19,1376.23,36.0,current,,5
17603,Short-Term,19,1909.46,36.0,current,,5
17604,Short-Term,19,1067.8,36.0,current,,5
17605,Short-Term,19,2008.2,36.0,current,,5
17606,Short-Term,19,1548.15,36.0,current,,5
17607,Short-Term,19,927.11,36.0,current,,5
17608,Short-Term,19,838.11,36.0,current,,5
17609,Short-Term,19,1224.4,36.0,current,,5
17610,Short-Term,19,1283.8,36.0,current,,5
17611,Short-Term,19,853.93,36.0,current,,5
17612,Short-Term,19,1696.84,36.0,current,,5
17613,Short-Term,19,1762.08,36.0,current,,5
17614,Short-Term,19,1738.34,36.0,current,,5
17615,Short-Term,19,1863.06,36.0,current,,5
17616,Short-Term,19,1315.27,36.0,current,,5
17617,Short-Term,19,1632.85,36.0,current,,5
17618,Short-Term,19,1858.54,36.0,current,,5
17619,Short-Term,19,1702.17,36.0,current,,5
17620,Short-Term,19,1593.25,36.0,current,,5
17621,Short-Term,19,2026.05,36.0,current,,5
17622,Short-Term,19,1353.3,36.0,current,,5
17623,Short-Term,19,1350.63,36.0,current,,5
17624,Short-Term,19,1547.84,36.0,current,,5
17625,Short-Term,19,1546.02,36.0,current,,5
17626,Short-Term,19,1529.88,36.0,current,,5
17627,Short-Term,19,879.98,36.0,current,,5
17628,Short-Term,19,1917.51,36.0,current,,5
17629,Short-Term,19,1631.65,36.0,current,,5
17630,Short-Term,19,524.57,36.0,current,,5
17631,Short-Term,19,741.06,36.0,current,,5
17632,Short-Term,19,2021.7,36.0,current,,5
17633,Short-Term,19,1097.67,36.0,current,,5
17634,Short-Term,19,1638.08,36.0,current,,5
17635,Short-Term,19,1092.35,36.0,defaulted,5.0,5
17636,Short-Term,19,1975.94,36.0,current,,5
17637,Short-Term,19,1450.98,36.0,current,,5
17638,Short-Term,19,1286.33,36.0,current,,5
17639,Short-Term,19,1900.68,36.0,current,,5
17640,Short-Term,19,1646.53,36.0,current,,5
17641,Short-Term,19,1359.93,36.0,current,,5
17642,Short-Term,19,1778.39,36.0,current,,5
17643,Short-Term,19,1671.62,36.0,current,,5
17644,Short-Term,19,1655.44,36.0,current,,5
17645,Short-Term,19,1052.91,36.0,current,,5
17646,Short-Term,19,1738.22,36.0,current,,5
17647,Short-Term,19,1682.21,36.0,current,,5
17648,Short-Term,19,1541.03,36.0,current,,5
17649,Short-Term,19,2011.6,36.0,current,,5
17650,Short-Term,19,1204.02,36.0,current,,5
17651,Short-Term,19,1201.24,36.0,current,,5
17652,Short-Term,19,2190.38,36.0,current,,5
17653,Short-Term,19,1915.79,36.0,current,,5
17654,Short-Term,19,1177.06,36.0,current,,5
17655,Short-Term,19,1601.06,36.0,current,,5
17656,Short-Term,19,1699.08,36.0,current,,5
17657,Short-Term,19,1516.17,36.0,current,,5
17658,Short-Term,19,2087.72,36.0,current,,5
17659,Short-Term,19,1171.21,36.0,defaulted,2.5,5
17660,Short-Term,19,1806.73,36.0,current,,5
17661,Short-Term,19,1828.88,36.0,current,,5
17662,Short-Term,19,1778.33,36.0,current,,5
17663,Short-Term,19,1568.32,36.0,current,,5
17664,Short-Term,19,2077.24,36.0,current,,5
17665,Short-Term,19,1005.11,36.0,current,,5
17666,Short-Term,19,1314.38,36.0,current,,5
17667,Short-Term,19,1811.06,36.0,current,,5
17668,Short-Term,19,1294.09,36.0,defaulted,5.0,5
17669,Short-Term,19,2182.53,36.0,current,,5
17670,Short-Term,19,2124.96,36.0,current,,5
17671,Short-Term,19,1375.62,36.0,current,,5
17672,Short-Term,19,1490.95,36.0,current,,5
17673,Short-Term,19,1563.33,36.0,current,,5
17674,Short-Term,19,1754.68,36.0,current,,5
17675,Short-Term,19,1634.68,36.0,current,,5
17676,Short-Term,19,2088.51,36.0,current,,5
17677,Short-Term,19,1777.09,36.0,defaulted,1.0,5
17678,Short-Term,19,1428.98,36.0,current,,5
17679,Short-Term,19,1537.99,36.0,current,,5
17680,Short-Term,19,2073.59,36.0,current,,5
17681,Short-Term,19,1488.01,36.0,defaulted,1.5,5
17682,Short-Term,19,1866.6,36.0,current,,5
17683,Short-Term,19,2310.44,36.0,current,,5
17684,Short-Term,19,1148.4,36.0,current,,5
17685,Short-Term,19,2013.92,36.0,current,,5
17686,Short-Term,19,1840.97,36.0,current,,5
17687,Short-Term,19,2090.03,36.0,current,,5
17688,Short-Term,19,482.25,36.0,current,,5
17689,Short-Term,19,705.4,36.0,current,,5
17690,Short-Term,19,1771.55,36.0,current,,5
17691,Short-Term,19,2002.65,36.0,current,,5
17692,Short-Term,19,1485.02,36.0,current,,5
17693,Short-Term,19,1489.93,36.0,current,,5
17694,Short-Term,19,1473.0,36.0,current,,5
17695,Short-Term,19,1233.28,36.0,current,,5
17696,Short-Term,19,1075.33,36.0,current,,5
17697,Short-Term,19,2093.5,36.0,current,,5
17698,Short-Term,19,1404.56,36.0,defaulted,3.5,5
17699,Short-Term,19,1705.76,36.0,current,,5
17700,Short-Term,19,2059.34,36.0,current,,5
17701,Short-Term,19,1092.68,36.0,current,,5
17702,Short-Term,19,2175.99,36.0,current,,5
17703,Short-Term,19,1101.36,36.0,current,,5
17704,Short-Term,19,1518.15,36.0,current,,5
17705,Short-Term,19,1677.74,36.0,current,,5
17706,Short-Term,19,1228.76,36.0,defaulted,3.5,5
17707,Short-Term,19,1390.9,36.0,current,,5
17708,Short-Term,19,1304.62,36.0,current,,5
17709,Short-Term,19,1260.4,36.0,current,,5
17710,Short-Term,19,833.16,36.0,current,,5
17711,Short-Term,19,1964.78,36.0,current,,5
17712,Short-Term,19,1149.0,36.0,current,,5
17713,Short-Term,19,1498.98,36.0,current,,5
17714,Short-Term,19,988.3,36.0,current,,5
17715,Short-Term,19,1761.17,36.0,current,,5
17716,Short-Term,19,1510.61,36.0,current,,5
17717,Short-Term,19,1625.82,36.0,current,,5
17718,Short-Term,19,974.71,36.0,current,,5
17719,Short-Term,19,1646.57,36.0,defaulted,4.5,5
17720,Short-Term,19,1243.86,36.0,current,,5
17721,Short-Term,19,1723.72,36.0,current,,5
17722,Short-Term,19,1553.59,36.0,current,,5
17723,Short-Term,19,1435.8,36.0,current,,5
17724,Short-Term,19,1802.64,36.0,current,,5
17725,Short-Term,19,2056.41,36.0,current,,5
17726,Short-Term,19,1499.68,36.0,current,,5
17727,Short-Term,19,1361.0,36.0,current,,5
17728,Short-Term,19,1402.63,36.0,current,,5
17729,Short-Term,19,1770.21,36.0,current,,5
17730,Short-Term,19,1900.7,36.0,current,,5
17731,Short-Term,19,1895.42,36.0,current,,5
17732,Short-Term,19,957.06,36.0,current,,5
17733,Short-Term,19,1140.62,36.0,current,,5
17734,Short-Term,19,1846.81,36.0,current,,5
17735,Short-Term,19,2099.03,36.0,current,,5
17736,Short-Term,19,1114.84,36.0,current,,5
17737,Short-Term,19,1166.53,36.0,current,,5
17738,Short-Term,19,1710.04,36.0,current,,5
17739,Short-Term,19,1304.51,36.0,current,,5
17740,Short-Term,19,1874.76,36.0,current,,5
17741,Short-Term,19,1747.24,36.0,current,,5
17742,Short-Term,19,1936.51,36.0,current,,5
17743,Short-Term,19,1360.91,36.0,current,,5
17744,Short-Term,19,1282.94,36.0,current,,5
17745,Short-Term,19,1173.18,36.0,current,,5
17746,Short-Term,19,2086.92,36.0,current,,5
17747,Short-Term,19,974.25,36.0,current,,5
17748,Short-Term,19,930.94,36.0,current,,5
17749,Short-Term,19,1533.94,36.0,current,,5
17750,Short-Term,19,1276.06,36.0,current,,5
17751,Short-Term,19,1904.46,36.0,current,,5
17752,Short-Term,19,902.36,36.0,current,,5
17753,Short-Term,19,1401.66,36.0,current,,5
17754,Short-Term,19,766.47,36.0,current,,5
17755,Short-Term,19,1336.84,36.0,current,,5
17756,Short-Term,19,1524.46,36.0,current,,5
17757,Short-Term,19,1457.61,36.0,current,,5
17758,Short-Term,19,1430.01,36.0,current,,5
17759,Short-Term,19,1751.41,36.0,current,,5
17760,Short-Term,19,1094.1,36.0,current,,5
17761,Short-Term,19,1634.75,36.0,current,,5
17762,Short-Term,19,1415.04,36.0,current,,5
17763,Short-Term,19,1343.28,36.0,current,,5
17764,Short-Term,19,1680.28,36.0,current,,5
17765,Short-Term,19,1320.44,36.0,current,,5
17766,Short-Term,19,1475.25,36.0,current,,5
17767,Short-Term,19,1518.4,36.0,current,,5
17768,Short-Term,19,1911.77,36.0,current,,5
17769,Short-Term,19,2176.69,36.0,current,,5
17770,Short-Term,19,1976.98,36.0,current,,5
17771,Short-Term,19,1328.11,36.0,current,,5
17772,Short-Term,19,1748.62,36.0,current,,5
17773,Short-Term,19,1456.31,36.0,current,,5
17774,Short-Term,19,1039.48,36.0,current,,5
17775,Short-Term,19,1551.3,36.0,current,,5
17776,Short-Term,19,1194.41,36.0,current,,5
17777,Short-Term,19,1241.22,36.0,current,,5
17778,Short-Term,19,1458.81,36.0,current,,5
17779,Short-Term,19,822.92,36.0,current,,5
17780,Short-Term,19,1738.43,36.0,current,,5
17781,Short-Term,19,1284.46,36.0,current,,5
17782,Short-Term,19,1796.99,36.0,current,,5
17783,Short-Term,19,1780.2,36.0,current,,5
17784,Short-Term,19,1395.68,36.0,current,,5
17785,Short-Term,19,1524.74,36.0,current,,5
17786,Short-Term,19,1639.2,36.0,current,,5
17787,Short-Term,19,1325.88,36.0,current,,5
17788,Short-Term,19,744.08,36.0,current,,5
17789,Short-Term,19,1548.03,36.0,current,,5
17790,Short-Term,19,1898.31,36.0,defaulted,4.5,5
17791,Short-Term,19,1124.53,36.0,current,,5
17792,Short-Term,19,1432.94,36.0,current,,5
17793,Short-Term,19,1399.04,36.0,current,,5
17794,Short-Term,19,1161.94,36.0,current,,5
17795,Short-Term,19,1808.09,36.0,current,,5
17796,Short-Term,19,1753.96,36.0,current,,5
17797,Short-Term,19,1594.72,36.0,current,,5
17798,Short-Term,19,1225.66,36.0,current,,5
17799,Short-Term,19,1740.66,36.0,current,,5
17800,Short-Term,19,1692.46,36.0,defaulted,0.5,5
17801,Short-Term,19,1692.11,36.0,current,,5
17802,Short-Term,19,652.87,36.0,current,,5
17803,Short-Term,19,1418.51,36.0,current,,5
17804,Short-Term,19,1250.16,36.0,current,,5
17805,Short-Term,19,1564.66,36.0,current,,5
17806,Short-Term,19,2177.59,36.0,current,,5
17807,Short-Term,19,1706.73,36.0,current,,5
17808,Short-Term,19,1195.51,36.0,current,,5
17809,Short-Term,19,1744.28,36.0,current,,5
17810,Short-Term,19,1066.19,36.0,current,,5
17811,Short-Term,19,1511.43,36.0,current,,5
17812,Short-Term,19,1974.25,36.0,current,,5
17813,Short-Term,19,1515.56,36.0,current,,5
17814,Short-Term,19,1039.17,36.0,current,,5
17815,Short-Term,19,1477.31,36.0,current,,5
17816,Short-Term,19,1970.72,36.0,current,,5
17817,Short-Term,19,1168.83,36.0,current,,5
17818,Short-Term,19,1737.79,36.0,current,,5
17819,Short-Term,19,1995.96,36.0,current,,5
17820,Short-Term,19,1630.19,36.0,current,,5
17821,Short-Term,19,1493.21,36.0,current,,5
17822,Short-Term,19,1199.25,36.0,current,,5
17823,Short-Term,19,1244.56,36.0,current,,5
17824,Short-Term,19,1378.18,36.0,current,,5
17825,Short-Term,19,1748.34,36.0,defaulted,1.0,5
17826,Short-Term,19,1507.09,36.0,current,,5
17827,Short-Term,19,1691.44,36.0,current,,5
17828,Short-Term,19,1882.88,36.0,current,,5
17829,Short-Term,19,1486.81,36.0,defaulted,4.0,5
17830,Short-Term,19,984.33,36.0,current,,5
17831,Short-Term,19,1382.69,36.0,current,,5
17832,Short-Term,19,2488.81,36.0,current,,5
17833,Short-Term,19,1518.64,36.0,defaulted,4.5,5
17834,Short-Term,19,1612.14,36.0,current,,5
17835,Short-Term,19,1095.42,36.0,current,,5
17836,Short-Term,19,1162.65,36.0,current,,5
17837,Short-Term,19,1556.59,36.0,current,,5
17838,Short-Term,19,2081.8,36.0,current,,5
17839,Short-Term,19,1408.18,36.0,current,,5
17840,Short-Term,19,1488.08,36.0,current,,5
17841,Short-Term,19,1474.89,36.0,current,,5
17842,Short-Term,19,1080.24,36.0,current,,5
17843,Short-Term,19,1359.65,36.0,current,,5
17844,Short-Term,19,1537.58,36.0,current,,5
17845,Short-Term,19,1528.89,36.0,current,,5
17846,Short-Term,19,1644.06,36.0,current,,5
17847,Short-Term,19,1064.82,36.0,current,,5
17848,Short-Term,19,984.88,36.0,current,,5
17849,Short-Term,19,1701.38,36.0,current,,5
17850,Short-Term,19,1723.08,36.0,current,,5
17851,Short-Term,19,813.43,36.0,current,,5
17852,Short-Term,19,1465.34,36.0,current,,5
17853,Short-Term,19,587.76,36.0,current,,5
17854,Short-Term,19,997.68,36.0,current,,5
17855,Short-Term,19,1448.41,36.0,current,,5
17856,Short-Term,19,1685.83,36.0,current,,5
17857,Short-Term,19,1652.76,36.0,defaulted,0.5,5
17858,Short-Term,19,1594.34,36.0,current,,5
17859,Short-Term,19,1033.74,36.0,current,,5
17860,Short-Term,19,1450.65,36.0,current,,5
17861,Short-Term,19,1649.18,36.0,current,,5
17862,Short-Term,19,928.8,36.0,defaulted,0.5,5
17863,Short-Term,19,1265.34,36.0,current,,5
17864,Short-Term,19,1807.66,36.0,current,,5
17865,Short-Term,19,2346.1,36.0,current,,5
17866,Short-Term,19,1546.71,36.0,current,,5
17867,Short-Term,19,1426.13,36.0,current,,5
17868,Short-Term,19,1550.09,36.0,current,,5
17869,Short-Term,19,960.21,36.0,current,,5
17870,Short-Term,19,1873.42,36.0,current,,5
17871,Short-Term,19,1448.02,36.0,current,,5
17872,Short-Term,19,2019.71,36.0,current,,5
17873,Short-Term,19,1509.44,36.0,current,,5
17874,Short-Term,19,1622.9,36.0,current,,5
17875,Short-Term,19,1849.19,36.0,current,,5
17876,Short-Term,19,1058.42,36.0,current,,5
17877,Short-Term,19,1475.96,36.0,current,,5
